date,open,high,low,close,volume
2016-06-08,76.1515,76.7487,75.954,76.6109,1260032
2016-06-09,75.9494,76.8865,75.4533,76.8314,1574409
2016-06-10,75.6003,75.9035,75.141,75.6738,1647229
2016-06-13,74.9164,76.1148,74.5989,75.3155,1418960
2016-06-14,75.0399,75.5636,74.6081,75.3063,1477711
2016-06-15,75.8759,76.4455,75.2604,75.7749,1632417
2016-06-16,75.1042,76.078,74.7459,75.9494,1314708
2016-06-17,75.8024,76.1607,75.095,76.1515,2362474
2016-06-20,77.1437,77.8603,76.7763,77.4285,2642728
2016-06-21,77.796,78.09,77.2334,77.7776,1330147
2016-06-22,77.5939,78.9031,77.4974,78.6872,2475665
2016-06-23,79.266,80.102,79.1465,80.0928,2606873
2016-06-24,76.2434,78.825,75.5911,75.5911,5740655
2016-06-27,74.7367,75.1777,72.7156,73.4597,3007797
2016-06-28,74.4152,75.0491,73.965,75.0307,2390714
2016-06-29,75.8208,76.8865,74.6632,75.5176,4104594
2016-06-30,76.078,77.2264,75.4993,77.2264,2845627
2016-07-01,77.1254,77.1254,76.0597,76.2342,1731675
2016-07-05,75.9862,75.9908,74.3968,75.2328,1834390
2016-07-06,74.8745,75.4901,74.1212,75.2971,1981436
2016-07-07,75.4901,76.4455,74.9021,75.3706,1829745
2016-07-08,76.1515,78.3472,75.9127,77.9798,2667133
2016-07-11,78.5218,79.6334,78.09,79.3119,1921913
2016-07-12,80.1663,81.1309,79.9274,81.0666,2359359
2016-07-13,81.2963,82.1048,81.0482,81.4157,2075193
2016-07-14,82.2334,82.4539,80.6808,80.7359,2462797
2016-07-15,81.0207,81.6178,80.5061,81.3514,1834054
2016-07-18,82.3344,82.3987,81.232,82.068,1809032
2016-07-19,81.5627,82.6835,80.989,82.2242,1698055
2016-07-20,82.6835,84.0616,82.1874,83.7952,2536375
2016-07-21,83.7217,83.9146,81.7648,82.0588,2162461
2016-07-22,82.3987,82.9959,81.7556,82.7295,1280295
2016-07-25,82.7387,83.3266,82.3531,83.2715,1295937
2016-07-26,83.786,84.6863,83.0143,84.1535,2570406
2016-07-27,84.7047,84.7874,83.5747,84.4842,2671747
2016-07-28,85.3845,86.1746,84.1535,85.5132,2824505
2016-07-29,85.4856,85.4856,82.3804,82.4722,3259482
2016-08-01,82.8397,83.5655,82.4906,83.4093,1660504
2016-08-02,83.2439,83.6849,81.7281,82.4355,2235326
2016-08-03,82.0772,83.4185,81.9394,83.4093,2202836
2016-08-04,83.4461,84.5209,83.0143,84.4566,2135884
2016-08-05,84.5209,85.7153,84.2913,85.6693,1507613
2016-08-08,85.5866,85.7153,84.9711,85.1824,1565363
2016-08-09,85.4121,85.854,85.0997,85.7061,1333431
2016-08-10,85.4948,85.6142,80.9656,81.8659,7045686
2016-08-11,81.9026,82.5641,81.379,81.6638,4719746
2016-08-12,81.82,82.8581,81.3147,81.9302,2088692
2016-08-15,81.921,83.9422,81.8567,83.3634,2124021
2016-08-16,83.0786,83.5471,82.5365,82.5549,2037024
2016-08-17,82.2885,83.3083,82.2242,82.8765,1961560
2016-08-18,83.1429,83.6941,82.6835,83.5379,1654295
2016-08-19,84.7506,85.9909,84.0248,85.6142,2756802
2016-08-22,85.2651,86.0827,84.8884,85.6234,1540137
2016-08-23,86.6799,87.1668,85.8714,86.2481,2530878
2016-08-24,86.2665,86.5145,84.8333,85.1549,1611649
2016-08-25,85.2467,86.3124,85.0722,85.8439,1690498
2016-08-26,85.8163,86.4962,85.2192,86.1838,1689478
2016-08-29,86.2297,87.9845,85.4528,86.6707,1703060
2016-08-30,86.8636,87.0474,85.2008,85.4213,2224468
2016-08-31,85.4397,85.8806,84.8057,85.7336,1734666
2016-09-01,85.9909,87.0658,85.2467,86.9371,1899987
2016-09-02,87.4976,87.6537,86.0736,86.6891,1620047
2016-09-06,86.2481,87.1393,85.5453,86.0827,1975636
2016-09-07,85.8531,86.7993,85.798,86.3951,2465113
2016-09-08,85.899,86.5789,85.5866,85.9633,1196575
2016-09-09,85.1089,85.3662,83.6482,83.7676,2696482
2016-09-12,82.8112,86.2582,82.7652,85.9633,1855738
2016-09-13,85.2168,85.8665,83.8619,84.3688,2368939
2016-09-14,84.59,84.9218,83.8066,84.3965,2596437
2016-09-15,84.3965,86.3596,84.3965,86.0463,2642638
2016-09-16,85.8804,86.4887,84.7375,85.6776,2091036
2016-09-19,86.4334,86.4979,84.7006,84.9311,1612594
2016-09-20,85.3919,85.8159,84.5347,84.7744,1869844
2016-09-21,85.2721,86.0002,84.6085,85.9818,1846537
2016-09-22,86.249,86.5255,84.8758,85.4288,2650477
2016-09-23,85.1891,85.6684,84.5347,84.59,1725036
2016-09-26,84.3412,84.5532,83.8389,84.249,1702702
2016-09-27,83.4656,85.3827,83.4656,85.2629,1680242
2016-09-28,85.4564,85.8988,84.9587,85.6592,1227477
2016-09-29,85.6223,86.7283,85.2352,85.9265,3104040
2016-09-30,86.332,87.9172,86.097,87.2905,3194309
2016-10-03,86.7744,87.8619,86.7099,87.1799,2012539
2016-10-04,87.1523,87.9265,86.8758,87.4011,2687017
2016-10-05,87.2905,88.9403,87.0048,88.6361,3194277
2016-10-06,91.1062,92.5993,90.1569,92.3412,10274588
2016-10-07,92.0371,92.9864,91.0785,92.4887,5797149
2016-10-10,93.0601,94.4149,92.7283,94.1477,3485209
2016-10-11,93.65,93.6776,90.9126,91.7882,4912581
2016-10-12,90.4979,91.3274,89.226,90.9495,3960873
2016-10-13,90.4334,90.4334,89.3182,90.0739,3451353
2016-10-14,90.6177,91.3964,90.4426,90.5255,2680894
2016-10-17,90.2214,91.3458,89.8435,90.3781,2206948
2016-10-18,91.2905,91.8804,90.8297,91.6776,2885986
2016-10-19,91.8619,92.332,91.4288,91.908,4282402
2016-10-20,92.1661,93.0509,88.3596,89.3458,7921264
2016-10-21,89.1799,91.3643,89.1615,89.9633,4329850
2016-10-24,90.7375,91.5209,90.332,91.226,2064717
2016-10-25,91.3735,91.4011,90.2398,90.3965,2217689
2016-10-26,90.0739,90.9495,89.7606,90.203,2355568
2016-10-27,90.8666,91.1523,88.9587,89.1246,2327786
2016-10-28,89.6039,90.1384,88.4979,88.673,1603691
2016-10-31,89.3182,89.779,88.8112,89.2721,2006940
2016-11-01,89.5486,89.7974,87.6407,88.5255,2533861
2016-11-02,88.3596,89.0601,87.3735,88.3412,2846139
2016-11-03,88.3596,88.4242,87.5025,87.779,2343758
2016-11-04,86.9587,88.6361,86.3504,87.5578,2226924
2016-11-07,88.9218,90.8573,88.9034,90.7928,3657084
2016-11-08,90.7928,91.8435,90.2398,91.355,1503265
2016-11-09,89.2076,90.544,88.7376,90.332,1964285
2016-11-10,90.4426,91.65,87.4564,88.4518,2707266
2016-11-11,88.3136,89.991,87.6466,89.8527,1693294
2016-11-14,90.1384,91.1661,89.8712,90.7928,1769150
2016-11-15,92.0924,93.5117,91.4011,93.1984,1996485
2016-11-16,92.8758,93.355,92.2398,93.309,1292267
2016-11-17,93.6223,95.7145,92.8297,95.6684,1839425
2016-11-18,95.3366,98.8481,95.0601,96.5071,3709504
2016-11-21,96.6915,97.9633,96.461,97.9173,2135913
2016-11-22,98.5071,98.9587,97.7606,98.3504,1979638
2016-11-23,98.3412,98.673,97.4196,98.5716,1455257
2016-11-25,98.5716,99.2813,97.9818,99.1154,789629
2016-11-28,99.0048,99.5762,98.332,98.4057,2046280
2016-11-29,98.885,99.7191,98.2214,99.1431,2270940
2016-11-30,99.1246,99.5302,97.6961,97.7145,1876714
2016-12-01,97.3735,97.438,90.1292,90.8573,6760309
2016-12-02,91.4196,93.567,90.6454,92.6177,2844228
2016-12-05,93.4749,94.7467,92.7007,94.3781,2987332
2016-12-06,95.8343,95.8343,93.8988,94.9772,2420398
2016-12-07,94.9219,98.203,94.6454,98.203,2779964
2016-12-08,97.7882,99.2076,97.4656,98.756,1261775
2016-12-09,98.2122,98.8021,95.1431,95.9357,2227565
2016-12-12,95.7043,96.6207,95.3526,95.9265,1262008
2016-12-13,96.4171,97.064,96.0005,96.3245,1370576
2016-12-14,96.2505,97.6297,95.9635,96.6763,1409226
2016-12-15,96.8429,98.7497,96.2782,98.2314,1437484
2016-12-16,98.2129,98.9349,96.5282,96.6855,2621073
2016-12-19,98.796,100.527,98.6109,99.0367,2222740
2016-12-20,100.1475,100.1475,98.5924,98.9071,1310484
2016-12-21,98.7497,99.5088,98.4998,98.5646,1167796
2016-12-22,98.9256,100.1475,98.9071,99.6847,1386475
2016-12-23,99.4347,100.0827,99.0994,100.0272,1000269
2016-12-27,100.4715,101.4064,100.2308,100.9251,793728
2016-12-28,101.7304,102.1469,99.518,99.5736,1096306
2016-12-29,99.4903,99.5273,98.472,99.1848,1215582
2016-12-30,99.8698,101.7952,97.4723,97.8704,898161
2017-01-03,98.7497,100.49,97.9259,99.2866,1937513
2017-01-04,99.6106,100.0688,98.9626,99.3422,1297398
2017-01-05,99.5273,100.6936,99.1108,99.12,1634252
2017-01-06,98.9349,99.8605,98.1943,99.6014,1203610
2017-01-09,99.7865,101.6841,99.7772,100.7677,1440082
2017-01-10,100.8695,100.888,99.768,100.4067,1318051
2017-01-11,100.6011,100.8973,99.7541,100.888,1272368
2017-01-12,100.6566,100.6566,98.8608,100.129,996443
2017-01-13,100.6288,102.8412,100.5548,102.3228,1498883
2017-01-17,102.1284,102.3783,100.3974,100.9898,1503122
2017-01-18,101.7859,103.0171,101.2028,102.9708,1715584
2017-01-19,103.1096,104.0538,102.2858,102.6005,1870361
2017-01-20,103.591,104.4426,103.0633,103.9983,1727459
2017-01-23,104.6092,105.6274,103.8687,104.387,2520176
2017-01-24,104.6925,106.3124,104.6925,106.118,1729333
2017-01-25,107.8768,108.497,106.0069,108.2285,3548501
2017-01-26,106.479,107.525,104.4703,105.8311,3789170
2017-01-27,107.0252,110.2835,106.7752,109.4504,3618045
2017-01-30,108.0989,108.3026,106.1921,107.3769,2617258
2017-01-31,107.3399,107.7102,106.0069,106.3217,2384585
2017-02-01,107.2936,109.0061,106.9326,108.9876,2115526
2017-02-02,108.7654,109.182,107.5019,108.5155,1203518
2017-02-03,108.7654,109.3856,108.2193,108.9043,1128663
2017-02-06,109.2283,109.2283,108.1545,108.4507,1138906
2017-02-07,109.1172,109.1172,107.5158,108.3026,3554808
2017-02-08,108.7654,108.7747,107.0992,107.2566,2334350
2017-02-09,107.8027,107.8027,107.1363,107.3769,1357250
2017-02-10,107.9046,107.9138,106.405,107.3677,1542750
2017-02-13,108.3211,108.9228,107.5343,107.6176,943423
2017-02-14,107.3769,107.6269,106.1643,107.0344,1214438
2017-02-15,107.2751,107.7171,106.479,107.5852,1344366
2017-02-16,108.1175,108.1452,104.7834,106.0532,3108717
2017-02-17,105.794,106.3587,105.2016,106.3587,2112082
2017-02-21,106.3587,109.1912,106.2819,109.0616,2375687
2017-02-22,108.8858,109.7744,108.3118,109.7651,1610695
2017-02-23,110.4131,110.4409,107.8583,108.9783,1351388
2017-02-24,107.9601,109.978,107.0992,109.9595,1268125
2017-02-27,109.4782,110.5242,109.0153,110.4224,1631259
2017-02-28,110.1817,110.5427,109.3671,109.7281,2334321
2017-03-01,110.1261,110.9963,109.5106,110.7741,2329210
2017-03-02,110.0984,110.6353,109.3183,109.6726,1103186
2017-03-03,109.5337,110.0058,108.7747,109.8022,1008509
2017-03-06,108.9838,110.0617,108.1568,109.978,1405891
2017-03-07,109.9873,110.4798,108.8723,109.1139,1437214
2017-03-08,109.4298,109.913,108.9504,109.3927,826718
2017-03-09,109.1789,109.7272,108.6586,109.2254,722907
2017-03-10,109.9873,112.3196,109.9873,112.0594,1899069
2017-03-13,112.0594,113.9642,111.5019,113.7319,1804014
2017-03-14,113.4253,113.8713,112.589,113.6855,1256137
2017-03-15,113.862,115.6739,113.5926,115.3766,2620312
2017-03-16,115.6832,117.2721,115.3766,117.0491,2150441
2017-03-17,117.8854,118.415,117.2257,117.523,1972439
2017-03-20,117.6717,118.6194,117.3836,117.8761,1413397
2017-03-21,118.2478,118.6009,115.2186,115.4695,1854519
2017-03-22,115.293,116.5474,115.1815,116.5195,1223221
2017-03-23,116.3801,117.3336,115.9806,116.473,1162258
2017-03-24,118.1548,120.1898,117.746,118.4429,1998301
2017-03-27,117.0956,119.2931,116.7519,118.7495,1343295
2017-03-28,118.4615,119.4464,118.1363,118.7031,1239955
2017-03-29,118.7031,118.9354,118.1548,118.8239,967172
2017-03-30,118.8424,120.0039,118.8424,119.5858,926804
2017-03-31,119.2048,119.8645,118.9446,119.2699,1275573
2017-04-03,119.5115,119.846,118.5172,119.3256,1149053
2017-04-04,118.9168,119.7995,118.6009,119.7623,995983
2017-04-05,120.3291,120.9145,118.6287,118.7216,1375384
2017-04-06,118.6473,119.7809,117.8545,119.7345,1310233
2017-04-07,119.7066,120.6218,119.1212,120.1433,695745
2017-04-10,119.9296,120.5614,119.2606,119.6787,1026435
2017-04-11,119.2699,119.6623,116.4544,118.2199,1566918
2017-04-12,118.4336,118.6287,116.6217,117.2257,1290901
2017-04-13,116.8912,118.2663,116.0645,116.3058,1362941
2017-04-17,116.8354,118.4336,116.8354,118.3128,1173908
2017-04-18,117.8018,118.7588,117.0491,118.4057,2110899
2017-04-19,124.3804,126.7405,123.1167,126.5268,5801049
2017-04-20,127.298,129.8161,126.7498,129.4909,3145881
2017-04-21,129.2957,130.2968,127.8091,130.067,3260856
2017-04-24,132.4828,132.7616,131.1355,132.4178,2218757
2017-04-25,133.5328,135.6235,132.4178,135.4376,2399957
2017-04-26,135.2611,135.7629,133.8023,135.2053,1907844
2017-04-27,135.9208,137.519,135.7536,136.5898,1589757
2017-04-28,136.1252,136.7385,134.304,134.5921,2059747
2017-05-01,135.5956,138.7641,135.4005,138.6526,2093126
2017-05-02,139.1915,139.3681,137.2124,138.7455,2069704
2017-05-03,138.9592,139.6561,138.0022,139.4517,1937764
2017-05-04,139.3123,139.9906,138.3739,139.9442,1511416
2017-05-05,140.2694,140.3066,137.9093,139.6654,1572671
2017-05-08,139.4052,140.1068,138.4389,138.5597,1496489
2017-05-09,138.9221,140.0743,138.8477,139.8791,1584378
2017-05-10,140.4273,140.7711,138.5318,138.5876,1876748
2017-05-11,138.346,139.4889,137.4633,139.303,1792457
2017-05-12,139.1079,139.4982,137.5933,138.9871,1575472
2017-05-15,139.4424,140.9384,139.3402,140.5574,1854912
2017-05-16,141.1149,141.7654,139.8791,141.7561,2259426
2017-05-17,140.1579,140.3066,136.8314,136.8407,2291920
2017-05-18,136.2925,139.4889,134.8523,139.2008,2771650
2017-05-19,140.8269,142.2578,139.972,141.6074,3468866
2017-05-22,141.9326,142.5134,140.4459,142.0813,1923484
2017-05-23,142.4716,143.1777,140.4831,142.5645,1516281
2017-05-24,143.1406,143.3364,141.5052,142.0534,1454006
2017-05-25,142.7968,143.4379,141.7375,143.0012,1906157
2017-05-26,142.6202,144.4321,142.2495,144.1348,2005620
2017-05-30,144.4414,146.5971,144.0233,145.7609,2077484
2017-05-31,145.9188,146.3369,143.7631,144.1812,2894607
2017-06-01,144.2649,145.4449,143.9768,145.3613,1465823
2017-06-02,146.021,147.582,145.8909,147.4984,1845720
2017-06-05,148.0523,149.5501,147.2882,149.3568,1820294
2017-06-06,149.3102,152.9293,148.7884,150.0277,2406683
2017-06-07,151.0061,151.5931,150.0044,151.2297,2081416
2017-06-08,152.2919,153.7362,151.3881,153.7176,2319387
2017-06-09,154.0717,155.6557,143.8499,147.018,3833966
2017-06-12,144.9028,145.2322,138.6039,143.971,5473895
2017-06-13,145.9744,147.1345,142.4709,144.5394,2760776
2017-06-14,144.7537,145.3221,140.1507,142.3311,2830683
2017-06-15,139.3773,140.4735,137.5324,138.3523,4160943
2017-06-16,138.6785,140.6725,137.5883,138.1008,4113402
2017-06-19,139.9457,141.5857,139.6755,140.7005,3081381
2017-06-20,141.1663,142.5081,139.3261,139.8712,2459548
2017-06-21,140.0575,140.9334,138.9766,140.6259,1885767
2017-06-22,141.1757,142.0189,139.3214,139.8059,1581409
2017-06-23,139.5916,142.3963,139.324,141.4273,3074066
2017-06-26,142.0609,143.1324,138.2405,138.8276,2606612
2017-06-27,138.1473,138.4362,134.5879,134.7556,3408941
2017-06-28,135.2681,138.0635,133.0598,137.7467,2910154
2017-06-29,136.116,136.5065,130.4601,132.6405,3111213
2017-06-30,133.5909,133.7772,131.2241,131.7832,2938712
2017-07-03,132.9759,133.6002,129.7426,129.7892,1569682
2017-07-05,130.8421,132.9666,130.3948,132.8082,2618913
2017-07-06,131.7879,134.8488,131.0751,134.0754,2796655
2017-07-07,136.9733,139.4705,136.4484,138.0262,2956290
2017-07-10,138.5853,140.7051,137.7746,140.5514,2278961
2017-07-11,140.9893,144.2599,140.7098,143.2349,2753826
2017-07-12,144.8097,145.6855,142.4895,144.0363,1782748
2017-07-13,144.4742,145.6483,143.6449,144.3717,1461096
2017-07-14,145.0706,146.8596,144.3903,146.5707,1459805
2017-07-17,147.018,147.5118,145.1265,146.2726,1658409
2017-07-18,146.2912,148.7023,145.5801,148.4809,1831954
2017-07-19,149.5525,153.3216,149.3149,153.028,2711710
2017-07-20,153.7269,153.8573,150.7824,153.5592,2375913
2017-07-21,152.7345,152.7345,151.2204,152.3758,1848013
2017-07-24,152.3478,153.4474,152.0229,152.9256,1445660
2017-07-25,152.8883,153.5778,151.3928,153.2424,2082769
2017-07-26,154.1182,156.9509,153.9505,156.8577,3310805
2017-07-27,157.3981,158.4045,150.2709,153.5219,5665243
2017-07-28,153.0467,153.7166,149.8172,150.5774,2740045
2017-07-31,151.5092,151.8819,147.9591,148.5834,2444782
2017-08-01,149.4966,149.5432,146.4496,146.7198,2592545
2017-08-02,148.1268,148.1361,139.5544,141.2129,4787213
2017-08-03,139.3028,141.157,138.1473,138.7437,3146112
2017-08-04,139.163,141.8745,138.2405,139.8153,2154360
2017-08-07,140.188,145.2662,139.8013,145.2103,2751763
2017-08-08,145.2196,147.0925,143.5424,145.1265,2753190
2017-08-09,144.8562,145.6949,142.9088,144.614,1957044
2017-08-10,143.3654,143.6729,138.8741,139.2469,2613352
2017-08-11,139.6289,143.8965,139.6009,143.7381,1790856
2017-08-14,145.9185,148.0802,145.5551,147.7355,2127200
2017-08-15,147.7727,149.654,147.0087,149.2822,1817424
2017-08-16,150.4377,153.9226,149.683,152.0869,5098847
2017-08-17,151.4161,152.4131,147.5025,147.6516,1960468
2017-08-18,149.2729,150.829,147.5491,149.5432,1924780
2017-08-21,150.1302,150.447,146.3099,147.5957,1554838
2017-08-22,148.3505,152.9721,148.3505,152.6367,2522343
2017-08-23,152.0124,152.7858,149.7761,150.6706,1815827
2017-08-24,151.1458,151.6956,147.3069,147.9871,1473728
2017-08-25,148.4343,149.0586,145.8452,147.0925,1272017
2017-08-28,147.5305,150.0556,146.9761,149.7109,1258222
2017-08-29,147.8007,151.7329,147.3162,151.2483,1232082
2017-08-30,151.3508,153.7455,150.7358,153.7362,1571260
2017-08-31,154.3232,155.9073,153.917,154.6587,1792443
2017-09-01,154.696,157.6125,154.1522,155.4787,1570735
2017-09-05,154.3885,155.05,151.4347,152.9069,1538754
2017-09-06,153.9785,154.5376,151.9192,153.7548,1942070
2017-09-07,154.053,157.1932,153.5964,157.0907,1356989
2017-09-08,156.2986,157.1932,154.0251,154.4444,1729689
2017-09-11,156.0843,159.0101,155.9911,158.3672,1882808
2017-09-12,159.0252,161.2113,157.8201,160.3799,1689710
2017-09-13,160.9591,161.146,158.7076,160.2397,1427120
2017-09-14,159.6045,162.9023,159.0906,161.23,1942248
2017-09-15,161.2581,162.6781,160.548,161.6131,2691091
2017-09-18,162.9397,166.4617,162.5099,165.649,2820005
2017-09-19,165.8919,166.3216,164.4251,165.4715,2147120
2017-09-20,165.7424,165.9573,159.1934,161.6411,2341879
2017-09-21,161.7812,162.1311,158.9412,160.9498,2165677
2017-09-22,160.4173,165.322,160.1276,165.1071,1582779
2017-09-25,164.4251,164.4251,158.8197,158.9785,2212987
2017-09-26,160.9871,161.3048,156.5028,158.2965,2549772
2017-09-27,163.5843,168.7459,161.6738,167.5922,3040314
2017-09-28,166.8448,170.1042,166.004,169.8624,2061667
2017-09-29,170.8713,173.0481,169.4887,172.8706,1789347
2017-10-02,172.8706,175.2342,171.3811,173.7207,2101473
2017-10-03,174.2439,174.4214,170.7951,172.7118,1482641
2017-10-04,171.871,173.0855,170.1239,172.8519,2364630
2017-10-05,173.0855,173.3648,168.902,170.7966,1589801
2017-10-06,170.5724,172.8612,170.3668,172.6744,1016805
2017-10-09,172.8332,173.7207,171.6467,172.5156,1113140
2017-10-10,173.8889,174.0944,169.9838,172.7398,1570843
2017-10-11,172.1045,173.9636,171.8523,173.9356,1627862
2017-10-12,173.8702,176.6729,173.8702,174.6923,2138747
2017-10-13,176.2338,177.7893,175.1875,177.411,1557143
2017-10-16,178.4386,181.1012,177.822,179.7092,2836340
2017-10-17,182.2596,182.6333,179.2794,181.7551,3836983
2017-10-18,184.1188,187.6976,180.4192,187.3045,5396264
2017-10-19,185.3426,187.781,182.1102,187.7623,3019452
2017-10-20,189.1823,192.7698,189.1262,191.8355,3105205
2017-10-23,192.6577,194.7036,190.6304,192.3494,2842628
2017-10-24,193.0781,193.1621,189.9018,192.3026,1975592
2017-10-25,192.2653,192.2653,185.9125,189.7148,2662569
2017-10-26,191.2376,194.9278,190.8452,193.1808,1869202
2017-10-27,194.3766,194.6943,191.0508,194.3206,1984702
2017-10-30,193.2649,194.5074,191.0508,192.639,1389609
2017-10-31,193.6947,196.2731,192.9379,194.8531,1646447
2017-11-01,196.6095,196.6095,187.3548,189.5747,2806359
2017-11-02,189.6494,193.405,188.2574,193.2182,2365764
2017-11-03,193.5732,194.2739,191.5366,193.4517,1883632
2017-11-06,193.9189,194.1991,190.9573,193.0781,2248804
2017-11-07,192.994,196.0489,192.9192,195.4323,1360933
2017-11-08,195.4417,197.5063,193.2742,197.3475,1473676
2017-11-09,195.6098,196.0302,189.883,192.723,2116211
2017-11-10,192.3213,193.9936,191.1069,193.7507,1715631
2017-11-13,191.8636,195.6005,191.1068,195.4697,1457631
2017-11-14,195.0306,195.6285,192.9659,194.9185,1005242
2017-11-15,196.1891,196.9832,192.4988,194.1898,2177795
2017-11-16,194.797,200.5986,194.7878,199.1973,2259486
2017-11-17,202.6072,202.7287,195.7686,196.6281,1960154
2017-11-20,197.7959,201.9906,197.6371,200.9536,1949387
2017-11-21,202.8688,205.2511,202.2989,204.5131,2149387
2017-11-22,204.784,205.0643,200.1502,201.019,1883727
2017-11-24,201.8692,203.2145,201.4488,202.5699,808728
2017-11-27,198.59,199.4215,194.3206,197.0579,2732691
2017-11-28,197.7119,201.2246,195.9368,199.1225,2496619
2017-11-29,197.7305,197.9314,176.8131,181.8392,7980992
2017-11-30,184.4271,185.6636,178.7282,179.6811,5047672
2017-12-01,177.5044,178.6909,168.8067,175.4584,5659574
2017-12-04,177.2148,177.3549,167.6949,168.8534,5351766
2017-12-05,168.6278,174.9701,164.6931,169.1243,5164761
2017-12-06,167.7378,172.6749,166.2857,172.5905,3991602
2017-12-07,175.2699,178.1084,174.0332,177.2091,3334609
2017-12-08,179.167,180.8065,174.2768,174.6797,3476281
2017-12-11,175.8601,176.3097,172.3751,173.8365,2803037
2017-12-12,172.8903,173.6585,169.6958,170.0986,2207180
2017-12-13,170.2672,173.1453,169.8269,169.855,3228685
2017-12-14,169.8457,172.7779,169.5552,170.5951,2957002
2017-12-15,171.7099,175.6118,170.3234,174.5485,3977864
2017-12-18,175.7945,178.7548,174.9045,177.1248,3414045
2017-12-19,176.2441,177.4526,173.9208,174.3518,2391367
2017-12-20,178.8391,179.7198,175.4666,176.8999,3290599
2017-12-21,176.8624,177.1997,173.0777,173.9115,2671936
2017-12-22,173.5461,176.113,172.4688,174.8951,1580370
2017-12-26,172.6186,174.8951,170.7918,172.6655,1707046
2017-12-27,173.0871,175.2136,172.3751,173.6585,1610542
2017-12-28,174.1925,175.1855,173.2182,173.8178,1310127
2017-12-29,173.8553,174.9232,172.3938,172.4407,1381029
2018-01-02,173.4524,177.5463,172.2533,177.3215,2037307
2018-01-03,178.633,181.5747,177.64,180.3381,2583342
2018-01-04,182.6801,184.4132,180.947,181.1625,2227207
2018-01-05,182.5864,184.7224,182.1649,183.9917,1712974
2018-01-08,183.9261,186.8864,183.8511,185.3782,2762693
2018-01-09,185.6967,187.13,181.1531,185.0877,2954987
2018-01-10,182.0618,182.8956,178.2677,179.5511,3510771
2018-01-11,179.9259,180.6378,176.5065,177.1716,2816395
2018-01-12,177.1716,179.2921,176.4034,176.6001,2788086
2018-01-16,180.0383,183.4483,176.4971,178.3614,4251112
2018-01-17,182.2398,192.6666,181.5091,192.1233,6497101
2018-01-18,190.1747,193.313,187.1394,192.4699,4198801
2018-01-19,192.8446,194.4372,190.2685,194.4185,2614988
2018-01-22,195.2335,196.5825,194.1093,195.9736,2823113
2018-01-23,197.6973,201.5477,196.7324,201.4821,4339722
2018-01-24,200.6577,200.6577,193.5124,196.4795,5464897
2018-01-25,202.3534,204.6757,186.4274,186.6616,8278831
2018-01-26,189.191,193.3786,187.6265,189.7718,4761552
2018-01-29,188.5259,189.5002,181.0688,183.5888,4005981
2018-01-30,179.9633,182.9518,177.2934,179.0078,3794567
2018-01-31,180.7222,181.584,178.2302,179.42,2838376
2018-02-01,177.996,181.8651,176.3095,177.1622,3053541
2018-02-02,174.9139,175.0169,167.1008,167.7472,5527560
2018-02-05,164.4121,171.3446,159.5594,159.5875,5895274
2018-02-06,157.8543,167.691,156.7489,167.0727,5890327
2018-02-07,164.7212,168.0938,160.7585,160.7866,3403275
2018-02-08,161.7515,162.1402,151.9617,151.9805,4934369
2018-02-09,155.3437,156.7208,146.9216,155.3905,5937091
2018-02-12,157.77,163.4565,156.7021,162.0232,4150722
2018-02-13,160.7304,161.8171,157.4984,161.6578,2841567
2018-02-14,160.5711,171.5226,160.1964,171.4476,5836961
2018-02-15,171.4102,174.0426,167.8034,173.977,4179184
2018-02-16,173.0871,179.1249,172.9841,176.038,4335579
2018-02-20,175.12,183.6638,174.6328,181.2187,3296465
2018-02-21,182.2585,182.6801,177.2465,177.2747,3271257
2018-02-22,178.1459,178.4082,175.1223,176.4596,1752907
2018-02-23,178.2208,181.4341,176.6938,180.9001,2227288
2018-02-26,182.2773,186.3993,180.947,185.8934,2363054
2018-02-27,185.6311,187.1675,181.1531,181.2468,2822258
2018-02-28,182.1555,184.2446,179.242,179.7385,3608320
2018-03-01,180.3287,183.2797,176.2348,178.0616,3003635
2018-03-02,173.3587,182.5771,170.654,182.2398,2775807
2018-03-05,180.6472,187.3829,179.1565,186.1463,3292353
2018-03-06,187.9462,196.7359,187.3546,195.271,7636315
2018-03-07,193.2895,199.4217,191.7025,198.8395,5625612
2018-03-08,200.9618,201.8445,198.0976,199.7785,3780373
2018-03-09,201.2247,212.3058,200.9054,211.2446,6656799
2018-03-12,211.7611,215.9869,209.4134,214.7192,4928822
2018-03-13,216.0245,220.5696,208.8782,210.3243,4946176
2018-03-14,209.4134,212.348,207.5916,209.0754,3291909
2018-03-15,210.3525,213.1697,208.9908,209.4886,2446239
2018-03-16,210.5215,211.2916,207.8029,208.3992,2495774
2018-03-19,205.0561,205.6947,199.1306,204.3237,4098138
2018-03-20,205.1782,207.7137,204.6711,205.7792,2223840
2018-03-21,208.3523,213.9398,207.5447,210.6154,3567495
2018-03-22,207.0657,209.3477,201.5722,201.7318,3249459
2018-03-23,201.0087,203.2062,190.2188,190.2845,5223498
2018-03-26,197.8159,201.9196,194.6418,201.8633,3458795
2018-03-27,205.8731,206.0891,188.4345,190.2751,4292277
2018-03-28,187.4673,189.4581,182.4245,184.2556,3523856
2018-03-29,186.0305,194.8578,184.9787,190.7822,3578188
